RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic-inchikey,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
2018-09-13T13_27_47.616022+00_00_LBL_G4,1,7.969870668,0.311499918,1.530250891,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B4,1,7.969870668,0.311499918,1.530250891,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D4,1,7.214458263,0.28529221,1.441093764,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_F4,2,8.149568841,0.276397933,0.320358884,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_H4,1,5.643692805,0.792526542,2.106510027,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_A5,1,5.309385741,0.556806104,2.685280483,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_C5,4,6.415601481,1.14562224,0.972294872,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_E5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_G5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_F5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_H5,1,6.929524801,0.565853175,2.397373874,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_A6,1,6.333636557,1.038693395,1.411564436,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_C6,1,7.270452444,0.460314596,2.175925896,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_E6,1,7.270452444,0.460314596,2.175925896,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_G6,1,7.270452444,0.460314596,2.175925896,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B6,3,6.546280713,1.019693105,1.392635458,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D6,1,6.546280713,1.019693105,1.392635458,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_F6,1,6.546280713,1.019693105,1.392635458,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_H6,2,7.168602221,0.117222338,0.198850093,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_A7,1,3.570548156,0.849345683,1.679713455,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_C7,3,7.32612249,1.028842305,0.918236773,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_E7,1,3.576725575,0.468564859,2.361787257,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_G7,2,3.616324414,0.658550639,0.400740731,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B7,2,3.622581031,1.421107896,0.775597416,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D7,1,7.336740059,0.870231452,1.014246218,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_F7,1,4.636092547,0.423393156,0.603528415,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_H7,2,1.117045938,1.338041334,0.933343879,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_A8,1,5.625945343,0.750812759,1.2961667,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_C8,2,5.643692805,0.056207556,0.107705228,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_E8,2,5.6348051,0.078566657,0.142618231,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_G8,3,6.312511091,0.854166065,1.029291822,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B8,1,6.30288836,0.181980531,0.644304314,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D8,1,6.30288836,0.266180479,1.331572534,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_F8,1,3.336224931,1.074674717,1.350477614,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_H8,4,7.12985302,1.221717252,0.761606157,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_A9,2,3.336224931,0.688414819,0.434219925,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_C9,1,3.336224931,0.498399869,1.77392178,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_E9,1,1.117045938,1.389241895,1.248548827,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_G9,1,5.610737417,0.796593377,1.761158944,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_B9,1,5.601887673,0.101173601,0.448081868,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13T13_27_47.616022+00_00_LBL_D9,1,5.601887673,0.143329268,0.501056302,UUDRLGYROXTISK-UHFFFAOYSA-N,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
